title,rank,date,artist,url,region,chart,trend,streams
Closer,1,2017.1.1,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Japan,top200,SAME_POSITION,6342
I Feel It Coming,2,2017.1.1,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Japan,top200,MOVE_UP,5697
Let Me Love You,3,2017.1.1,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Japan,top200,MOVE_DOWN,5149
24K Magic,4,2017.1.1,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Japan,top200,MOVE_DOWN,4846
Don't Wanna Know,5,2017.1.1,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Japan,top200,MOVE_DOWN,4595
Starboy,6,2017.1.1,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Japan,top200,MOVE_DOWN,4440
Cold Water (feat. Justin Bieber & M_),7,2017.1.1,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Japan,top200,MOVE_DOWN,4154
Wherever you are,8,2017.1.1,ONE OK ROCK,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ,Japan,top200,MOVE_UP,4134
My Boo,9,2017.1.1,Shota Shimizu,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,Japan,top200,MOVE_UP,3857
Side To Side,10,2017.1.1,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Japan,top200,MOVE_DOWN,3838
Shed a Light,11,2017.1.1,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Japan,top200,MOVE_UP,3754
Call On Me - Ryan Riback Extended Remix,12,2017.1.1,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Japan,top200,MOVE_DOWN,3643
"I Don_ Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",13,2017.1.1,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Japan,top200,MOVE_UP,3541
Rockabye (feat. Sean Paul & Anne-Marie),14,2017.1.1,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Japan,top200,MOVE_UP,3414
All We Know,15,2017.1.1,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Japan,top200,MOVE_DOWN,3380
In the Name of Love,16,2017.1.1,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Japan,top200,MOVE_DOWN,3318
Just Hold On,17,2017.1.1,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Japan,top200,MOVE_UP,3271
Say You Won't Let Go,18,2017.1.1,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Japan,top200,MOVE_DOWN,3238
Starving,19,2017.1.1,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Japan,top200,MOVE_DOWN,3117
Don't Let Me Down (feat. Daya),20,2017.1.1,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Japan,top200,MOVE_DOWN,3093
Welcome to TOKYO,21,2017.1.1,J SOUL BROTHERS III,https://open.spotify.com/track/2DZwQYvITrMTN5RDFNXlA1,Japan,top200,MOVE_UP,2993
Sorry,22,2017.1.1,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Japan,top200,MOVE_UP,2976
Bad Things (with Camila Cabello),23,2017.1.1,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Japan,top200,MOVE_DOWN,2929
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",24,2017.1.1,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Japan,top200,MOVE_UP,2929
One Dance,25,2017.1.1,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Japan,top200,MOVE_DOWN,2929
MINT,26,2017.1.1,Suchmos,https://open.spotify.com/track/7vi4sPiatwyKXk2ksFzFpN,Japan,top200,MOVE_UP,2842
By Your Side,27,2017.1.1,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Japan,top200,MOVE_UP,2773
We Don't Talk Anymore (feat. Selena Gomez),28,2017.1.1,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Japan,top200,MOVE_DOWN,2754
Treat You Better,29,2017.1.1,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Japan,top200,MOVE_DOWN,2748
My Way,30,2017.1.1,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Japan,top200,MOVE_DOWN,2735
Cheap Thrills,31,2017.1.1,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Japan,top200,MOVE_DOWN,2697
Fake Love,32,2017.1.1,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Japan,top200,MOVE_DOWN,2687
Love Me Now,33,2017.1.1,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Japan,top200,MOVE_UP,2671
NANIMONO (feat. ç±³æ´¥_¸«),34,2017.1.1,"Yasutaka Nakata, Kenshi Yonezu",https://open.spotify.com/track/21YjXHKo8hc5fOK7sYtixB,Japan,top200,MOVE_DOWN,2670
All Night,35,2017.1.1,"The Vamps, Matoma",https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,Japan,top200,MOVE_UP,2619
The Mack,36,2017.1.1,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Japan,top200,MOVE_DOWN,2613
ªã_§ã_ªã_ - movie ver.,37,2017.1.1,Mone Kamishiraishi,https://open.spotify.com/track/59pUIlXjQupbiYwt40uUTi,Japan,top200,MOVE_UP,2594
Work from Home (feat. Ty Dolla $ign),38,2017.1.1,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Japan,top200,MOVE_UP,2574
Black Beatles,39,2017.1.1,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Japan,top200,MOVE_DOWN,2521
Scars To Your Beautiful,40,2017.1.1,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Japan,top200,MOVE_DOWN,2418
Heathens,41,2017.1.1,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Japan,top200,MOVE_DOWN,2390
Mercy,42,2017.1.1,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Japan,top200,MOVE_DOWN,2346
I Took A Pill In Ibiza - Seeb Remix,43,2017.1.1,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Japan,top200,MOVE_DOWN,2336
This Is What You Came For (feat. Rihanna),44,2017.1.1,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Japan,top200,MOVE_UP,2157
What Do You Mean?,45,2017.1.1,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Japan,top200,MOVE_DOWN,2115
The Greatest,46,2017.1.1,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Japan,top200,MOVE_DOWN,2090
___,47,2017.1.1,Sheena Ringo,https://open.spotify.com/track/5tWTSRrNmSJjCt3lHkjAiw,Japan,top200,MOVE_UP,2032
The Beginning,48,2017.1.1,ONE OK ROCK,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD,Japan,top200,MOVE_DOWN,1996
Happy New Year,49,2017.1.1,ABBA,https://open.spotify.com/track/4oUfwAQJZGPufJHHzUNByB,Japan,top200,NEW_ENTRY,1921
I Would Like,50,2017.1.1,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Japan,top200,MOVE_UP,1857
Love Yourself,51,2017.1.1,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Japan,top200,MOVE_DOWN,1853
Alone,52,2017.1.1,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Japan,top200,MOVE_UP,1828
Seasons of Love - From the Motion Picture RENT,53,2017.1.1,Cast Of Rent,https://open.spotify.com/track/3SnXIPWciHwAS04oKdPC0l,Japan,top200,NEW_ENTRY,1821
Talking to You,54,2017.1.1,Izzy Bizu,https://open.spotify.com/track/3N08HLCSwOHhMQKJGIZ7rE,Japan,top200,NEW_ENTRY,1802
Perfect Strangers,55,2017.1.1,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Japan,top200,MOVE_DOWN,1763
¢ã_¸ã_,56,2017.1.1,WEDNESDAY CAMPANELLA,https://open.spotify.com/track/4Vmc5uEE1bLopCkdAiGFZq,Japan,top200,MOVE_UP,1744
Party Monster,57,2017.1.1,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Japan,top200,MOVE_DOWN,1679
NEW,58,2017.1.1,AAA,https://open.spotify.com/track/3XIHNvOmDcZfxncVRglPxI,Japan,top200,NEW_ENTRY,1676
Take Off (feat. Princess Nokia),59,2017.1.1,Branko,https://open.spotify.com/track/0CPZXRW5Gu6nBXTdd9IKGC,Japan,top200,NEW_ENTRY,1607
Chantaje (feat. Maluma),60,2017.1.1,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Japan,top200,MOVE_UP,1584
Alive,61,2017.1.1,Krewella,https://open.spotify.com/track/7bJUkF96TYazaRp8ZH3Ars,Japan,top200,NEW_ENTRY,1569
Broccoli (feat. Lil Yachty),62,2017.1.1,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Japan,top200,MOVE_DOWN,1569
Jazz Carnival,63,2017.1.1,Jazztronik,https://open.spotify.com/track/0VppxvUwqcsgu6igGuAP7s,Japan,top200,NEW_ENTRY,1514
We the Generation (feat. Mahalia),64,2017.1.1,Rudimental,https://open.spotify.com/track/0viAOwad3URSgmJwF5ZSZ7,Japan,top200,NEW_ENTRY,1504
Sugar,65,2017.1.1,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,Japan,top200,MOVE_DOWN,1500
Ride,66,2017.1.1,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Japan,top200,MOVE_DOWN,1460
I Want Your Love,67,2017.1.1,CHIC,https://open.spotify.com/track/6HZKlK1mDDBsILMoNNncxL,Japan,top200,NEW_ENTRY,1446
Hear Me Now,68,2017.1.1,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Japan,top200,MOVE_UP,1406
Work,69,2017.1.1,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Japan,top200,MOVE_UP,1396
Now and Later,70,2017.1.1,Sage The Gemini,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,Japan,top200,MOVE_UP,1385
Inspector Norse,71,2017.1.1,Todd Terje,https://open.spotify.com/track/2pucDx5Wyz9uHCou4wntHa,Japan,top200,NEW_ENTRY,1362
Fire Bird,72,2017.1.1,MIYAVI,https://open.spotify.com/track/2EBrffFvwfHRsXLaWzSOdv,Japan,top200,NEW_ENTRY,1339
___»ã_,73,2017.1.1,Kyary Pamyu Pamyu,https://open.spotify.com/track/4M2ft0utYYfDoUkIcupHSq,Japan,top200,NEW_ENTRY,1319
Re:make,74,2017.1.1,ONE OK ROCK,https://open.spotify.com/track/6IghCx6jRj5VHEmXKQH2pR,Japan,top200,MOVE_DOWN,1319
I Can Talk,75,2017.1.1,Two Door Cinema Club,https://open.spotify.com/track/6q9o34l9jRBiICBJidG9TZ,Japan,top200,NEW_ENTRY,1301
_ªã_,76,2017.1.1,[Alexandros],https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,Japan,top200,MOVE_UP,1284
"First Class (feat. Kev, Tate Tucker & SUBI)",77,2017.1.1,Chocoholic,https://open.spotify.com/track/5YRx4ojURDCMneLvDUp60W,Japan,top200,NEW_ENTRY,1284
Don't Wanna Fight,78,2017.1.1,Alabama Shakes,https://open.spotify.com/track/2lrRWbiHPdBicufAqrGN3r,Japan,top200,NEW_ENTRY,1269
Flight To Winter,79,2017.1.1,Num Contena,https://open.spotify.com/track/2cJIkJvAFAwLueEk5GA59P,Japan,top200,NEW_ENTRY,1266
Setting Fires,80,2017.1.1,"The Chainsmokers, XYL_",https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,Japan,top200,MOVE_DOWN,1263
Turnin' Me Up,81,2017.1.1,BJ The Chicago Kid,https://open.spotify.com/track/5MjAFPcmrR1DYCgZrXCN4d,Japan,top200,NEW_ENTRY,1262
Valley of water - electro edit,82,2017.1.1,One Lion and Me,https://open.spotify.com/track/6OuN4NTyA3vAjaJEwCsGcm,Japan,top200,NEW_ENTRY,1260
LIFE/THRILLS,83,2017.1.1,"Metrik, Namgawd",https://open.spotify.com/track/40kOSylZ11g9Go7ZDXKyS9,Japan,top200,NEW_ENTRY,1259
Bad and Boujee (feat. Lil Uzi Vert),84,2017.1.1,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Japan,top200,MOVE_UP,1257
Trust Nobody (feat. Selena Gomez & Tory Lanez),85,2017.1.1,Cashmere Cat,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,Japan,top200,MOVE_DOWN,1229
Into You,86,2017.1.1,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Japan,top200,MOVE_DOWN,1221
All For One,87,2017.1.1,The Stone Roses,https://open.spotify.com/track/6U7bI6l84byBbsOAoEmTLL,Japan,top200,NEW_ENTRY,1220
Someday,88,2017.1.1,The Strokes,https://open.spotify.com/track/56NkIxSZZiMpFP5ZNSxtnT,Japan,top200,NEW_ENTRY,1216
Uptown Funk (feat. Bruno Mars),89,2017.1.1,Mark Ronson,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,Japan,top200,MOVE_DOWN,1193
A Mi Manera (Comme D'Habitude),90,2017.1.1,Gipsy Kings,https://open.spotify.com/track/2RPNwpCcxVBhwhNUrJIiyG,Japan,top200,NEW_ENTRY,1192
Kanzen kankaku Dreamer,91,2017.1.1,ONE OK ROCK,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd,Japan,top200,MOVE_DOWN,1175
Cake By The Ocean,92,2017.1.1,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Japan,top200,MOVE_DOWN,1171
Aishite Yamanai Ongaku Wo,93,2017.1.1,andymori,https://open.spotify.com/track/3yhmkz3HrIXgG7SYQpiK3n,Japan,top200,NEW_ENTRY,1167
Sexual,94,2017.1.1,"NEIKED, Dyo",https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop,Japan,top200,MOVE_UP,1160
Latin Lover - Remastered,95,2017.1.1,Lee Ritenour,https://open.spotify.com/track/2RsxfhrDrh2aIOkcO63t8M,Japan,top200,NEW_ENTRY,1155
Love the One You're With,96,2017.1.1,Stephen Stills,https://open.spotify.com/track/3NNkJwiHucP5QyUEAIMXra,Japan,top200,NEW_ENTRY,1151
Hi Hi Hi - 2013 Remaster,97,2017.1.1,"Paul McCartney, Wings",https://open.spotify.com/track/6OjduWenRVYBRPG0RjgPFQ,Japan,top200,NEW_ENTRY,1146
Versace on the Floor,98,2017.1.1,Bruno Mars,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,Japan,top200,MOVE_DOWN,1116
DREAM,99,2017.1.1,Shota Shimizu,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j,Japan,top200,MOVE_UP,1111
__ªã__,100,2017.1.1,AAA,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG,Japan,top200,MOVE_UP,1106
Lay Down,101,2017.1.1,Son Little,https://open.spotify.com/track/0I2dk5QD1zMVXQi5BWQFMK,Japan,top200,NEW_ENTRY,1099
ReggaetÃ³n Lento (Bailemos),102,2017.1.1,CNCO,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,Japan,top200,MOVE_UP,1080
Hymn for the Weekend - Seeb Remix,103,2017.1.1,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Japan,top200,MOVE_DOWN,1080
Caroline,104,2017.1.1,AminÃ©,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,Japan,top200,MOVE_DOWN,1077
STAY TUNE,105,2017.1.1,Suchmos,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I,Japan,top200,MOVE_UP,1074
Shout Out to My Ex,106,2017.1.1,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Japan,top200,MOVE_DOWN,1050
Lean On (feat. M_ & DJ Snake),107,2017.1.1,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Japan,top200,MOVE_DOWN,1032
Clock Strikes,108,2017.1.1,ONE OK ROCK,https://open.spotify.com/track/30CenAPBR2VmH91r4Um32b,Japan,top200,MOVE_DOWN,1020
Closer,1,2017.1.2,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Japan,top200,SAME_POSITION,7558
Let Me Love You,2,2017.1.2,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Japan,top200,MOVE_UP,6177
24K Magic,3,2017.1.2,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Japan,top200,MOVE_UP,5776
Don't Wanna Know,4,2017.1.2,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Japan,top200,MOVE_UP,5397
I Feel It Coming,5,2017.1.2,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Japan,top200,MOVE_DOWN,5367
Starboy,6,2017.1.2,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Japan,top200,SAME_POSITION,5227
Cold Water (feat. Justin Bieber & M_),7,2017.1.2,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Japan,top200,SAME_POSITION,4937
Call On Me - Ryan Riback Extended Remix,8,2017.1.2,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Japan,top200,MOVE_UP,4561
Side To Side,9,2017.1.2,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Japan,top200,MOVE_UP,4535
My Boo,10,2017.1.2,Shota Shimizu,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,Japan,top200,MOVE_DOWN,4502
"I Don_ Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",11,2017.1.2,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Japan,top200,MOVE_UP,4113
In the Name of Love,12,2017.1.2,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Japan,top200,MOVE_UP,4028
Say You Won't Let Go,13,2017.1.2,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Japan,top200,MOVE_UP,3986
Rockabye (feat. Sean Paul & Anne-Marie),14,2017.1.2,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Japan,top200,SAME_POSITION,3980
Just Hold On,15,2017.1.2,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Japan,top200,MOVE_UP,3969
All We Know,16,2017.1.2,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Japan,top200,MOVE_DOWN,3964
Shed a Light,17,2017.1.2,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Japan,top200,MOVE_DOWN,3869
Wherever you are,18,2017.1.2,ONE OK ROCK,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ,Japan,top200,MOVE_DOWN,3773
Don't Let Me Down (feat. Daya),19,2017.1.2,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Japan,top200,MOVE_UP,3735
Starving,20,2017.1.2,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Japan,top200,MOVE_DOWN,3684
Work from Home (feat. Ty Dolla $ign),21,2017.1.2,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Japan,top200,MOVE_UP,3633
One Dance,22,2017.1.2,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Japan,top200,MOVE_UP,3629
Bad Things (with Camila Cabello),23,2017.1.2,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Japan,top200,SAME_POSITION,3596
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",24,2017.1.2,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Japan,top200,SAME_POSITION,3585
Sorry,25,2017.1.2,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Japan,top200,MOVE_DOWN,3529
NANIMONO (feat. ç±³æ´¥_¸«),26,2017.1.2,"Yasutaka Nakata, Kenshi Yonezu",https://open.spotify.com/track/21YjXHKo8hc5fOK7sYtixB,Japan,top200,MOVE_UP,3527
By Your Side,27,2017.1.2,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Japan,top200,SAME_POSITION,3424
ªã_§ã_ªã_ - movie ver.,28,2017.1.2,Mone Kamishiraishi,https://open.spotify.com/track/59pUIlXjQupbiYwt40uUTi,Japan,top200,MOVE_UP,3391
We Don't Talk Anymore (feat. Selena Gomez),29,2017.1.2,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Japan,top200,MOVE_DOWN,3376
Treat You Better,30,2017.1.2,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Japan,top200,MOVE_DOWN,3363
My Way,31,2017.1.2,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Japan,top200,MOVE_DOWN,3340
The Mack,32,2017.1.2,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Japan,top200,MOVE_UP,3336
This Is What You Came For (feat. Rihanna),33,2017.1.2,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Japan,top200,MOVE_UP,3329
Fake Love,34,2017.1.2,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Japan,top200,MOVE_DOWN,3253
Cheap Thrills,35,2017.1.2,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Japan,top200,MOVE_DOWN,3250
___,36,2017.1.2,Sheena Ringo,https://open.spotify.com/track/5tWTSRrNmSJjCt3lHkjAiw,Japan,top200,MOVE_UP,3225
All Night,37,2017.1.2,"The Vamps, Matoma",https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,Japan,top200,MOVE_DOWN,3148
Welcome to TOKYO,38,2017.1.2,J SOUL BROTHERS III,https://open.spotify.com/track/2DZwQYvITrMTN5RDFNXlA1,Japan,top200,MOVE_DOWN,3114
Love Me Now,39,2017.1.2,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Japan,top200,MOVE_DOWN,3087
Scars To Your Beautiful,40,2017.1.2,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Japan,top200,SAME_POSITION,3023
Black Beatles,41,2017.1.2,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Japan,top200,MOVE_DOWN,3021
I Took A Pill In Ibiza - Seeb Remix,42,2017.1.2,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Japan,top200,MOVE_UP,2865
Heathens,43,2017.1.2,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Japan,top200,MOVE_DOWN,2855
Mercy,44,2017.1.2,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Japan,top200,MOVE_DOWN,2780
What Do You Mean?,45,2017.1.2,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Japan,top200,SAME_POSITION,2516
I Would Like,46,2017.1.2,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Japan,top200,MOVE_UP,2435
MINT,47,2017.1.2,Suchmos,https://open.spotify.com/track/7vi4sPiatwyKXk2ksFzFpN,Japan,top200,MOVE_DOWN,2252
The Beginning,48,2017.1.2,ONE OK ROCK,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD,Japan,top200,SAME_POSITION,2237
Love Yourself,49,2017.1.2,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Japan,top200,MOVE_UP,2188
Work,50,2017.1.2,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Japan,top200,MOVE_UP,2167
___»ã_,51,2017.1.2,Kyary Pamyu Pamyu,https://open.spotify.com/track/4M2ft0utYYfDoUkIcupHSq,Japan,top200,MOVE_UP,2156
¢ã_¸ã_,52,2017.1.2,WEDNESDAY CAMPANELLA,https://open.spotify.com/track/4Vmc5uEE1bLopCkdAiGFZq,Japan,top200,MOVE_UP,2136
Perfect Strangers,53,2017.1.2,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Japan,top200,MOVE_UP,2086
Alone,54,2017.1.2,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Japan,top200,MOVE_DOWN,2085
Chantaje (feat. Maluma),55,2017.1.2,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Japan,top200,MOVE_UP,2062
The Greatest,56,2017.1.2,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Japan,top200,MOVE_DOWN,1998
Broccoli (feat. Lil Yachty),57,2017.1.2,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Japan,top200,MOVE_UP,1954
Now and Later,58,2017.1.2,Sage The Gemini,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,Japan,top200,MOVE_UP,1830
Hear Me Now,59,2017.1.2,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Japan,top200,MOVE_UP,1814
Sugar,60,2017.1.2,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,Japan,top200,MOVE_UP,1808
